Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
French Polynesia,PYF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,122.5588837,121.6589127,122.5405579,115.5283585,112.3866882,,,132.0944061,130.8450775,129.5776062,127.802887,123.8741684,123.5453796,120.6784134,117.8799896,112.0230026,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,107.9847565,115.1887894,117.1634521,116.0578079,121.0920868,122.4399872,123.6892319,122.4743881,121.7996674,120.8232498,117.0714569,119.8662415,118.79245,113.0768738,110.4558792,109.9369583,105.1847534,103.5279922,101.9306564,98.42814636,91.10315704,87.64821625,86.22422791,90.8846283,91.65070343,95.32536316,99.25428772,106.4194107,107.0357971,105.1501465,104.6314926,107.9752579,110.5212402,105.0760498,105.4414825,97.06984711,105.778862,105.7659988,107.4843521,105.282959,106.2436371,102.3285828,98.07254028,99.34700775,102.9976196,103.669548,104.2224808,
Romania,ROU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,114.5319138,115.425293,108.7649765,106.6540604,,,,,,,93.80454254,,,,,94.54036713,93.37719727,92.13439178,91.01792145,89.70496368,84.86966705,84.88746643,86.10225677,89.14491272,95.25138092,98.00559998,98.8275528,98.4573288,96.66326904,96.76579285,97.79537964,100.7383804,104.3712769,110.8318481,108.4498062,104.4623566,102.8287735,97.71659851,97.73644257,97.57453156,97.05975342,96.07518768,,,90.44187927,89.44835663,,
Russian Federation,RUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,104.6409225,101.4741135,99.98529816,99.01554871,98.96890259,99.99167633,101.9305573,104.3165131,105.7511902,105.8546371,103.0564499,102.523468,101.8115463,102.2239304,103.7144775,104.9254379,107.567131,108.518898,107.9187927,107.9246979,110.291893,110.400383,109.4403305,107.1281891,107.8112793,108.4163284,106.2668533,103.7091675,102.9257736,102.7866821,106.0929031,113.9664001,121.0858383,,95.27104187,95.04875946,95.70690155,97.53751373,99.22885132,,100.9277725,101.1942215,100.2664337,98.65293121,100.681778,102.0763321,,
Rwanda,RWA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,64.66042328,61.47401047,59.73218155,58.36685181,55.61613083,56.58198166,59.62141037,61.73669815,66.42871094,69.55586243,73.90232849,74.7818222,71.55628967,69.91181946,68.97875214,69.54550171,71.35793304,72.54216766,73.42848206,73.06629944,75.08764648,80.52832794,,,,,101.0035019,105.7743607,101.7741165,108.5723724,109.3144226,115.522438,125.2775269,134.8708954,137.6547546,144.4264069,148.1241913,145.9317169,146.5240021,145.1106415,144.3644867,144.0029449,140.5275574,136.4429321,135.5013733,137.0211639,133.4250336,
South Asia,SAS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,72.64968109,72.26126099,73.73724365,77.4265213,76.87873077,78.0178833,78.1713562,79.84738159,76.70810699,76.6397171,77.68190002,79.2036438,79.41789246,81.3224411,82.47693634,82.30888367,83.9138031,82.19864655,84.54799652,87.00579071,86.96394348,86.99326324,87.47534943,88.94435883,90.19670868,90.29382324,90.3817215,90.2585907,89.26255035,89.91709137,91.34586334,91.18830872,92.95144653,99.61457062,101.8487091,103.6259689,105.0026932,106.8713226,107.2452316,106.9093628,107.3246918,106.3873062,107.5552826,107.9798965,106.4900513,106.9051208,111.9294891,111.6702881,
Saudi Arabia,SAU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,57.81159973,,,,,,,,,,,,,,,,,,,,,,,,,,95.4535675,,100.0888672,102.2876663,104.1691437,106.0750275,106.0682983,109.3713989,115.6141663,118.1977768,120.6436386,116.2433777,,
Sudan,SDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.77397919,59.85292816,61.13143921,62.26169968,63.3959198,67.88913727,67.41723633,72.98993683,72.55792999,71.97203064,69.75241089,71.20912933,72.38520813,72.67468262,73.59410095,76.41295624,77.36356354,
Senegal,SEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,38.8340683,38.62612152,39.16654968,39.80310059,40.09783936,39.64474869,42.42321014,40.92903137,42.09954071,43.00122833,44.4671402,46.16997147,48.67261887,50.40369034,51.75468063,53.65063095,54.3157692,55.09860992,54.44205093,54.49919128,54.6658783,54.05701828,53.24565125,54.14807129,55.01874161,58.68161011,62.68719864,66.0328598,65.14559174,68.38948059,70.27593994,71.17868805,75.00917816,77.16249847,79.04727936,79.22637177,82.81285095,83.35923767,83.11580658,83.12198639,85.84705353,85.51500702,83.23809052,84.15013885,83.52156067,83.085289,84.13893127,
Singapore,SGP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7732086,,
Solomon Islands,SLB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,74.00578308,84.2091217,81.91049957,77.61676788,75.59986115,77.65699768,83.47028351,79.14230347,77.13091278,74.15054321,75.10797119,71.4167099,70.58117676,76.83159637,79.3780365,77.29904938,77.22622681,81.21144104,,,88.17874146,89.70252228,96.09631348,101.2697601,104.7080765,107.9735336,92.42767334,107.7734222,,89.19226074,86.27593231,,94.81835938,,,100.6002579,106.1073303,107.1403732,,,114.6313324,115.7039032,112.8311005,113.9067383,113.229187,113.5319977,114.7513428,114.3514175,
Sierra Leone,SLE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,35.93421936,37.05984879,34.39936829,35.8251915,36.70615005,38.50439835,39.46770859,39.68640137,,49.46601868,49.63343048,52.70436096,51.49827957,54.45095825,57.72018051,57.04351044,,53.14768982,48.11442947,46.38393021,42.92013931,,,,,,,,,60.29909897,73.88191986,,,,,,,,,,110.7299805,113.3667297,114.8747177,,112.7497101,114.8360825,120.88591,
El Salvador,SLV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,83.03766632,84.97431183,83.94547272,88.99346924,90.89388275,93.1313324,95.65171051,97.27776337,99.4315567,101.827919,92.90231323,77.1545105,86.5210495,89.48619843,91.81813049,,,102.6187668,104.2709122,101.8349762,,99.84065247,102.8531494,103.7662125,,104.0007324,111.5653229,78.95359039,112.6591873,113.0662766,112.5509567,113.0567932,113.8225708,115.9148483,118.6131821,118.6539917,118.16008,124.0202484,116.4288788,115.2559967,115.4882965,114.6975708,112.9250565,110.2106781,106.765419,103.1126022,100.2253418,96.54694366,
San Marino,SMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.94606018,94.37463379,91.94117737,93.30171967,,,,,,
Somalia,SOM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.6715012,103.5866623,102.5208511,102.1195221,101.065239,101.5549393,102.7470932,101.8395462,101.062149,100.6295776,97.68579865,95.89575958,101.4934464,100.571312,100.8955383,101.1311569,101.3429184,100.5712738,100.3129272,
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,53.84981155,54.60976028,55.84873962,57.09999847,59.33589935,61.06267929,62.39102173,65.7984314,69.40882874,73.83351135,76.87519073,79.51069641,81.41493988,81.14936829,80.08055878,77.69821167,75.14116669,73.47614288,72.44029999,73.06645966,72.26789093,73.39874268,73.15534973,74.04881287,74.2804184,75.12841797,73.36859894,77.28204346,78.64250183,79.24266815,81.77086639,83.86930847,86.10752106,88.67044067,90.62822723,92.84911346,94.46157074,95.14904022,96.02731323,96.40361023,96.17421722,97.56574249,98.43978119,98.76985931,98.38513184,97.09236145,97.17624664,97.26374054,
South Sudan,SSD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.76180267,,,,66.58934021,,,
Sub-Saharan Africa,SSF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,53.85855865,54.61896896,55.85789108,57.10887146,59.34416962,61.07022858,62.39762878,65.80432129,69.41407013,73.83757782,76.87809753,79.51342773,81.41752625,81.15187836,80.08293915,77.70105743,75.14452362,73.47921753,72.44316101,73.06923676,72.27094269,73.4017334,73.15821075,74.05155182,74.28320313,75.13110352,73.3713913,77.28427887,78.6445694,79.24485016,81.77291107,83.87104034,86.10903931,88.67175293,90.62908173,92.85019684,94.46240234,95.14981079,96.02799225,96.4042511,96.17498779,97.56652832,98.44056702,98.77062225,98.38594055,97.09324646,97.17698669,97.26447296,
Small states,SST,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,94.96750641,94.80728912,95.93331146,96.57341766,98.33106995,98.73873138,99.37699127,100.02388,100.0843735,99.54734039,99.33518982,100.1203232,100.8454208,101.2639313,101.4653473,102.0804214,102.0356522,102.6353683,102.355957,101.9852219,100.1533966,100.0235672,99.34705353,99.21381378,100.5620728,101.2767715,101.0979614,101.5486069,101.7360687,101.4370117,102.7563324,103.6392822,103.8981934,104.2452927,104.3785095,104.0536804,104.7179108,103.8807373,104.5979919,104.6899414,105.2368164,105.4260864,105.2767105,104.931488,104.3954163,104.3281097,104.0155563,104.0579071,
Sao Tome and Principe,STP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,111.1138535,123.4149933,145.999527,115.7900696,117.7952194,151.0091858,129.0694122,140.3150635,,159.3532867,157.8561859,155.2501831,146.969696,136.6328125,128.4533844,,120.7410583,124.4326782,,138.5863037,147.8430176,158.2731628,,,,143.2485962,,127.8138504,101.9822388,,,121.8923416,124.7587509,125.7239304,126.4967194,,119.2759171,120.0147324,120.481369,117.6941376,117.7708664,109.9565277,109.90065,106.9285126,108.4449081,109.5083313,110.2339783,
Suriname,SUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,126.9547729,126.1000824,128.7261963,131.9603882,127.3243103,110.8881226,123.9088593,126.1187973,131.3465118,130.6907654,126.0322571,132.2295227,135.8732147,139.192337,141.1827545,143.8798218,131.9061584,131.2322235,135.8059845,122.0546722,114.0002975,133.6616974,139.541687,151.2000427,,,,,105.7367401,,107.0041428,104.9850006,,,105.6648483,106.4510422,104.8929596,112.7025986,115.6916428,116.3127213,115.3345795,116.6093521,117.3540497,118.2930298,121.1178665,120.9639587,115.8458099,
Slovak Republic,SVK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.98287201,101.9780426,100.778389,100.7921219,99.93383026,98.84378052,97.96108246,101.1827698,101.113327,101.4938736,101.5613708,99.50023651,98.50386047,97.74452972,98.21640778,100.5884628,103.0020065,103.9543228,102.9484711,101.4518967,100.3039627,100.5229568,100.5852203,99.77967834,98.52261353,97.88440704,,
Slovenia,SVN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,97.39479828,99.48867035,100.3545532,99.39177704,98.22386169,96.81877136,96.14157104,95.67523956,95.98313904,96.14292145,96.11540985,97.79386902,93.71697235,94.00457764,96.50287628,97.6783371,98.75341797,98.94866943,98.18930817,97.18569946,100.9996109,104.9817505,110.442482,122.0169067,100.1289825,101.3969116,97.82840729,98.13417053,98.63063812,98.96941376,99.30175018,99.73210907,99.37490845,99.14044189,99.38421631,99.30316925,,
Sweden,SWE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,94.02333069,95.81092072,97.06020355,98.73242188,100.3541794,101.1025085,100.3848495,98.82868195,98.31768799,97.27693176,96.49623871,96.91915131,97.76898193,98.13284302,97.84555054,97.68675232,98.16773987,98.50189209,98.77628326,99.51596069,99.72395325,100.331459,104.26828,104.1669922,104.2409286,104.3848114,104.9532166,110.1519775,109.9006271,109.599678,109.6605377,108.5017471,107.2849426,97.31781769,95.80499268,95.64808655,96.69687653,98.71292114,99.90052032,101.4355011,100.4284592,101.9261703,120.4289017,120.860817,122.9387894,124.8504791,,
Eswatini,SWZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,77.83651733,78.24082947,80.93955994,83.69515228,85.2329483,85.7375412,85.75827789,86.29801178,86.40364838,87.33698273,89.51065063,92.90683746,94.23686981,94.71906281,95.14407349,95.30925751,93.8059082,93.6486969,93.03634644,92.10240936,94.08326721,94.16107941,94.79154968,94.79923248,95.11578369,96.78360748,94.82141876,94.31790161,94.19097137,95.43521881,96.11904907,95.73345184,95.08683777,95.56565857,100.7660599,102.7043762,107.28228,109.1385193,,108.667099,113.0604095,112.0861969,111.203392,109.8746033,109.0748672,107.8659515,105.0054016,,
Sint Maarten (Dutch part),SXM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,103.3617172,106.7002411,107.754837,107.7495804,107.1502533,105.3542023,101.8840866,101.4814835,101.7080307,99.47164154,95.63964844,97.73384857,99.32758331,99.1518631,97.87081909,99.87615967,101.711937,98.51139069,96.01235962,96.24582672,,99.74408722,99.43927002,100.2844086,101.9545288,102.765358,102.6370392,101.3728485,101.6704865,104.0985336,105.515213,104.9908829,105.4113312,106.2324905,102.5446167,109.07798,107.2182312,107.5728226,107.5655136,107.6923065,110.4317932,112.9954529,114.3965302,114.432579,115.4309692,116.0931396,112.8272629,109.5128479,
Syrian Arab Republic,SYR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,81.28443909,85.42990875,90.59339142,92.25630951,93.32131195,95.08322144,94.89486694,94.21562195,93.94243622,94.88156891,95.54049683,96.8528595,97.19333649,99.24568176,100.8395233,102.6746216,105.5084915,104.9585724,105.8064575,105.2660217,106.6820984,107.953392,107.1346283,107.2733994,106.7060776,106.2767868,105.6096802,104.9055176,106.0569077,107.3068085,109.5928726,111.7475891,121.341362,120.7339478,120.1683578,117.7960205,116.4691467,116.3197403,116.2852402,118.7004318,124.1257629,125.3036499,75.99230957,,,,,
Turks and Caicos Islands,TCA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,32.28596878,31.66023064,31.62935066,32.43001938,32.29983902,33.45381165,33.85652161,,,,,,,,34.52507019,39.27273941,38.2670517,45.35628891,44.29169083,49.55451965,51.22121811,53.49460983,50.18087006,47.46115112,46.28050995,48.34579849,53.55596924,59.45825958,61.0082283,63.79642868,66.18202972,69.91116333,71.81494904,75.24080658,71.79376984,71.14067078,70.02703094,78.04046631,82.38421631,82.42282104,89.31971741,93.71166992,101.1399689,102.7468338,92.76532745,88.09681702,,
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,101.8914032,101.2339478,102.2854767,107.2432632,109.9427032,112.3283768,113.2522736,110.6636429,107.7309799,107.7536163,109.0410538,110.7995682,111.2871323,111.5877533,112.4077377,115.7416611,118.3354721,121.0701523,121.7554169,121.2872391,119.4276733,117.1385422,115.1374512,113.0171967,111.0448914,109.0495377,107.0766983,105.5763092,105.9722595,106.2689667,107.4343338,108.7581482,111.4075928,113.7810287,109.6253891,105.0112915,104.7388611,106.7700195,107.8082428,108.0046692,107.3007278,106.6384583,106.366127,105.1899719,102.4329987,102.3532715,103.0582199,103.6886978,
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,104.6971588,104.7279968,103.7230606,103.1294632,102.7564697,102.5680084,102.8702469,103.0013885,102.9190674,103.1689911,102.8067627,101.7523727,102.1499176,102.3716812,104.0871124,104.3927689,104.9710236,105.1458206,105.6616592,104.3070908,104.1004868,105.2300491,104.6877594,104.0125504,103.1692276,102.424469,101.7669067,101.49823,101.6793594,101.873703,101.6219177,103.3100204,105.1918793,103.4186325,97.84426117,99.23088837,98.37812805,98.50849152,98.68196869,98.4176178,99.06318665,99.58351135,99.55612946,101.6383514,100.9327469,100.2232666,100.9942932,100.6875305,
Togo,TGO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,66.64343262,72.35752869,78.70410156,81.9431076,84.30654907,90.68634033,96.13613129,99.59729767,105.1319427,107.8417511,109.5092468,103.6818085,98.17774963,87.44403076,83.47727203,82.14566803,87.3951416,87.14514923,90.99913788,92.78746033,98.03791046,96.1919632,,92.74968719,104.0116425,109.9920807,112.2748489,113.680809,119.9354172,113.3633118,115.7774582,117.7672272,115.3919296,114.3344421,113.3246231,116.9661636,110.7564011,111.1991272,125.1161575,127.1877594,124.3304977,126.6063538,126.6340637,123.0107727,119.7595367,123.9161224,123.0499191,
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,82.7725296,84.11681366,84.51904297,84.89575195,84.30283356,83.67385864,82.74593353,82.38040161,91.63925934,95.82637787,97.27617645,97.96955872,97.49659729,96.17534637,96.10813904,95.74359894,96.84040833,97.7576828,97.76866913,98.79929352,99.82116699,100.4282532,99.70924377,98.39443207,95.56092072,91.66303253,92.2046814,93.53636169,97.28520203,97.60774231,97.07714081,98.66529083,,101.4092865,101.9045486,101.7851334,101.3408203,100.7772598,99.10964966,96.78443909,96.67459869,96.94023132,96.83113861,102.0310135,100.5864105,100.70681,99.60002899,
Tajikistan,TJK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0080719,90.63043213,84.40473175,89.25611115,89.51397705,89.46408081,88.60836029,95.6605835,95.95285797,96.54949188,95.75717163,97.27352142,99.18489075,98.48098755,98.5514679,97.5118103,96.12631226,98.09185791,98.25788116,99.22477722,98.8520813,98.74459076,98.51997375,95.89453888,95.18092346,95.7095108,98.80834198,
Turkmenistan,TKM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.40174103,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,104.5523529,106.4005127,106.4506226,107.5295868,107.9365921,107.5711975,107.1585083,109.517807,111.2125168,114.786499,115.3185806,115.3588333,115.8307266,114.2883987,115.5632935,114.5213394,122.1312637,112.9020615,114.1366577,112.3238907,114.9627914,112.3033371,113.1572495,113.6911697,114.4715271,121.8438492,122.1788788,115.3272324,123.2139282,122.6532974,118.8354797,119.9617233,119.6800385,118.0297012,116.6693726,116.2332993,115.4680786,115.1692734,115.4185715,115.2122421,113.9501038,114.9709091,114.748703,110.0649109,109.1597824,108.4087219,108.1734695,107.7375488,
Timor-Leste,TLS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.3997421,108.7015762,102.7303467,96.80335236,89.28186035,,,98.78536224,106.2997589,118.8668671,126.324501,127.3262024,125.6541901,121.616127,116.4095306,109.4810333,100.5831833,
Middle East & North Africa (IDA & IBRD countries),TMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,72.00705719,72.03639984,74.88091278,76.61666107,77.31327057,80.16947937,82.9070282,84.49432373,85.46750641,84.39942169,87.29656982,86.70062256,88.64914703,89.66805267,90.81433105,90.59707642,91.51059723,92.58901978,93.30924225,93.09229279,94.51542664,95.35581207,92.84253693,92.90006256,94.56846619,92.60372162,94.32112885,94.08818054,94.68672943,95.37107849,96.11116791,97.38223267,98.79749298,100.1106796,100.9142609,101.180397,102.5901718,103.6070404,104.0493469,105.0204086,105.0010071,104.41465,105.6141281,105.4640732,102.7613907,103.2559204,102.8819122,103.4895782,
Tonga,TON,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,110.8456879,98.98697662,97.983078,97.79653168,99.4070282,114.4521027,116.8346481,117.8584366,122.0689163,126.1275101,127.1365509,120.1162109,117.8201065,116.0059662,118.4944,118.3025208,117.96875,115.411171,,,107.202179,106.7722015,106.3797226,109.0885468,110.5984573,114.7701416,118.2034912,116.492897,112.8324738,111.4779129,107.7712479,108.8787994,109.2692032,115.1805801,111.4926071,111.8098907,111.4759521,110.8981094,108.7427368,108.1995926,108.3611984,108.6496124,110.390358,109.7182465,108.0399475,106.9193497,,,
South Asia (IDA & IBRD),TSA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,72.64968109,72.26126099,73.73724365,77.4265213,76.87873077,78.0178833,78.1713562,79.84738159,76.70810699,76.6397171,77.68190002,79.2036438,79.41789246,81.3224411,82.47693634,82.30888367,83.9138031,82.19864655,84.54799652,87.00579071,86.96394348,86.99326324,87.47534943,88.94435883,90.19670868,90.29382324,90.3817215,90.2585907,89.26255035,89.91709137,91.34586334,91.18830872,92.95144653,99.61457062,101.8487091,103.6259689,105.0026932,106.8713226,107.2452316,106.9093628,107.3246918,106.3873062,107.5552826,107.9798965,106.4900513,106.9051208,111.9294891,111.6702881,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,53.85855865,54.61896896,55.85789108,57.10887146,59.34416962,61.07022858,62.39762878,65.80432129,69.41407013,73.83757782,76.87809753,79.51342773,81.41752625,81.15187836,80.08293915,77.70105743,75.14452362,73.47921753,72.44316101,73.06923676,72.27094269,73.4017334,73.15821075,74.05155182,74.28320313,75.13110352,73.3713913,77.28427887,78.6445694,79.24485016,81.77291107,83.87104034,86.10903931,88.67175293,90.62908173,92.85019684,94.46240234,95.14981079,96.02799225,96.4042511,96.17498779,97.56652832,98.44056702,98.77062225,98.38594055,97.09324646,97.17698669,97.26447296,
Trinidad and Tobago,TTO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,114.57341,113.9399796,113.0321732,111.9012375,111.6586838,114.6886597,114.1749802,111.833107,106.2788315,102.5262222,101.2867126,100.1759567,99.83365631,96.68888092,96.56455231,94.87111664,97.64656067,98.38134003,97.05178833,95.652771,95.27626038,94.74021912,94.8883667,95.22212219,96.32369995,97.26303864,98.81712341,100.4423523,102.5560989,104.9050064,101.1234131,96.51612091,100.5317612,101.7193604,99.26072693,,104.6212921,106.3356094,106.5311508,106.1602936,,,,,,,,
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.5076294,102.4553528,95.36531067,92.39431763,95.06414795,96.88686371,99.76625061,101.1454391,101.1895065,102.8142624,103.3995438,105.6369324,109.8672104,112.2101517,114.0659027,115.7332077,116.2873535,115.6501083,112.5307083,114.2707367,114.9738922,114.9555969,114.514679,115.9188766,115.4015198,114.0939178,112.6231384,113.3558807,114.5081863,114.8690872,115.0855484,114.5249023,113.7719269,112.734169,111.7473831,109.7748108,105.9609833,104.9024887,105.461319,107.2092133,107.7238617,109.8305588,111.2823868,113.1639481,114.3446274,114.7085495,,
Turkey,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,108.1342163,107.7979965,108.5951996,108.1267166,107.2272186,107.1518784,105.7595596,102.7276001,102.6596909,,99.84439087,101.3649826,102.4722519,108.3541107,107.1230621,107.5974426,107.1713791,108.6185532,105.676239,106.0283508,105.6220016,105.3381424,102.5475616,99.98253632,99.59520721,,99.53748322,,103.423378,103.4096298,105.7003403,106.662468,103.4312897,103.292511,103.1804962,102.6260071,102.8951874,102.481842,100.0982208,101.2753372,101.0497284,98.6739502,107.2719803,106.5063324,103.2853699,101.263237,,
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9101028,100.5637817,91.05748749,94.11765289,97.09544373,99.51956177,100.0685425,,,,,,,,113.5891266,119.2307663,106.6022491,,
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,33.82291031,35.22792816,37.57133865,40.14073181,43.41093063,53.14860916,63.08813095,71.03330994,90.41687775,93.87024689,95.39800262,96.95024872,93.02342987,91.14917755,86.51831055,76.14276123,73.50920105,71.25003052,69.18682098,69.09107208,69.57998657,69.99700928,69.4330368,69.63639069,68.56105042,68.06123352,67.29981995,67.40715027,65.39907837,66.0774231,67.48010254,73.32872009,87.62641907,93.74636078,98.60896301,102.2689438,105.1391602,106.649231,107.0541306,101.1708527,97.39849091,92.01966858,89.2709198,85.54325104,82.6245575,80.74313354,81.51316833,85.25624847,
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,39.61418152,41.76591873,39.9561882,40.29512024,42.15533066,45.45201874,46.8705101,49.85910034,51.26324844,50.39744186,52.24081039,54.79294968,61.04322815,63.28755188,68.39414215,72.73513794,72.94165039,73.50488281,74.00904846,69.82904053,70.44420624,70.70729065,63.5046196,68.09796143,68.54802704,69.23912048,70.39906311,117.293808,123.7261429,129.1453705,129.9975128,131.7549744,135.276825,135.4043427,126.3673325,119.7006912,118.0171432,116.7124634,119.0356293,119.7426071,116.7866211,109.0887299,108.4460678,106.6065216,,98.07906342,99.75097656,99.00575256,
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,101.4148712,98.90441895,96.65593719,96.49134064,,99.65289307,100.7070618,102.4186478,103.4676666,104.2442169,103.58918,101.925499,100.4831696,101.0394516,101.8721771,103.6007996,,112.9183884,,112.4499512,119.2934265,116.7896194,117.7591171,118.2261581,,,110.8228989,115.3368607,113.5710907,113.1642914,119.0581436,124.8933792,97.27700043,96.63378143,106.4193497,100.0581436,97.99490356,96.86795044,96.76885986,98.77825928,100.6291122,101.1341705,101.6795578,99.87747955,,,,
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,104.0496292,103.6469879,104.6684723,109.2222519,111.7357407,113.6249237,114.1426773,111.9178772,108.7907562,109.1357574,109.9923782,110.7254028,110.6970367,110.3329926,111.21418,113.6273499,117.9200974,117.6698837,118.6619034,118.5333862,118.542038,116.2586288,114.8286133,113.0762711,111.3663406,111.662941,109.733902,107.1590118,108.723732,108.8102798,109.0050888,110.667717,113.2508392,115.1571503,110.6112823,106.986702,106.9652863,108.2785416,109.2666702,109.1445236,107.601059,107.0474091,106.5267181,105.3459091,102.5630722,102.5372009,103.0450287,103.4984818,
